id_mutation;Date_mutation;Nature_mutation;valeur_fonciere;id_bien_immo
766;08/01/2020;Vente;384000;766
767;08/01/2020;Vente;845575;767
768;08/01/2020;Vente;599100;768
769;08/01/2020;Vente;327500;769
770;08/01/2020;Vente;1140000;770
771;08/01/2020;Vente;545000;771
772;08/01/2020;Vente;383000;772
773;08/01/2020;Vente;267000;773
774;08/01/2020;Vente;478000;774
775;08/01/2020;Vente;585000;775
776;08/01/2020;Vente;721900;776
777;08/01/2020;Vente;1091250;777
778;08/01/2020;Vente;663688;778
779;08/01/2020;Vente;317320;779
780;08/01/2020;Vente;516000;780
781;08/01/2020;Vente;900800;781
782;08/01/2020;Vente;93000;782
783;08/01/2020;Vente;269000;783
784;08/01/2020;Vente;325500;784
785;08/01/2020;Vente;50000;785
786;08/01/2020;Vente;438750;786
787;08/01/2020;Vente;91000;787
788;08/01/2020;Vente;420000;788
789;08/01/2020;Vente;188596;789
790;08/01/2020;Vente;165000;790
791;08/01/2020;Vente;128000;791
792;08/01/2020;Vente;187000;792
793;08/01/2020;Vente;132000;793
794;08/01/2020;Vente;493600;794
795;08/01/2020;Vente;470000;795
796;08/01/2020;Vente;158000;796
797;08/01/2020;Vente;139650;797
798;08/01/2020;Vente;254000;798
799;08/01/2020;Vente;292500;799
800;08/01/2020;Vente;97000;800
801;08/01/2020;Vente;257500;801
802;08/01/2020;Vente;198000;802
803;08/01/2020;Vente;201000;803
804;08/01/2020;Vente;101885;804
805;08/01/2020;Vente;275000;805
806;08/01/2020;Vente;453000;806
807;08/01/2020;Vente;113000;807
808;08/01/2020;Vente;67000;808
809;08/01/2020;Vente;53500;809
810;08/01/2020;Vente;61000;810
811;08/01/2020;Vente;150000;811
812;08/01/2020;Vente;76000;812
813;08/01/2020;Vente;93840;813
814;08/01/2020;Vente;123400;814
815;08/01/2020;Vente;109990;815
816;08/01/2020;Vente;212000;816
817;08/01/2020;Vente;146835;817
818;08/01/2020;Vente;294000;818
819;08/01/2020;Vente;82500;819
820;08/01/2020;Vente;197200;820
821;08/01/2020;Vente;247000;821
822;08/01/2020;Vente;497000;822
823;08/01/2020;Vente;414800;823
824;08/01/2020;Vente;930000;824
825;08/01/2020;Vente;100000;825
826;08/01/2020;Vente;200000;826
827;08/01/2020;Vente;190000;827
828;08/01/2020;Vente;313000;828
829;08/01/2020;Vente;216890;829
830;08/01/2020;Vente;182000;830
831;08/01/2020;Vente;208000;831
832;08/01/2020;Vente;352150;832
833;08/01/2020;Vente;372000;833
834;08/01/2020;Vente;490000;834
835;08/01/2020;Vente;627110;835
836;08/01/2020;Vente;1042127;836
837;08/01/2020;Vente;262500;837
838;08/01/2020;Vente;475260;838
839;08/01/2020;Vente;115500;839
840;08/01/2020;Vente;155000;840
841;08/01/2020;Vente;212525;841
842;08/01/2020;Vente;443300;842
843;08/01/2020;Vente;245000;843
844;08/01/2020;Vente;247000;844
845;08/01/2020;Vente;253250;845
846;08/01/2020;Vente;426250;846
847;08/01/2020;Vente;155000;847
848;08/01/2020;Vente;141000;848
849;08/01/2020;Vente;196000;849
850;08/01/2020;Vente;114000;850
851;08/01/2020;Vente;181900;851
852;08/01/2020;Vente;207000;852
853;08/01/2020;Vente;80000;853
854;08/01/2020;Vente;842000;854
855;08/01/2020;Vente;361000;855
856;08/01/2020;Vente;543000;856
857;08/01/2020;Vente;930000;857
858;08/01/2020;Vente;173000;858
859;08/01/2020;Vente;387000;859
860;08/01/2020;Vente;360976;860
861;08/01/2020;Vente;247400;861
862;08/01/2020;Vente;396450;862
863;08/01/2020;Vente;310000;863
864;08/01/2020;Vente;45480;864
865;08/01/2020;Vente;134000;865
866;08/01/2020;Vente;264800;866
867;08/01/2020;Vente;387200;867
868;08/01/2020;Vente;229000;868
869;08/01/2020;Vente;355000;869
870;08/01/2020;Vente;247000;870
871;08/01/2020;Vente;122900;871
872;09/01/2020;Vente;212000;872
873;09/01/2020;Vente;309000;873
874;09/01/2020;Vente;200750;874
875;09/01/2020;Vente;474801;875
876;09/01/2020;Vente;174000;876
877;09/01/2020;Vente;125110;877
878;09/01/2020;Vente;119175;878
879;09/01/2020;Vente;121300;879
880;09/01/2020;Vente;314600;880
881;09/01/2020;Vente;179000;881
882;09/01/2020;Vente;97800;882
883;09/01/2020;Vente;54500;883
884;09/01/2020;Vente;128850;884
885;09/01/2020;Vente;106000;885
886;09/01/2020;Vente;157500;886
887;09/01/2020;Vente;77020;887
888;09/01/2020;Vente;180000;888
889;09/01/2020;Vente;100000;889
890;09/01/2020;Vente;125000;890
891;09/01/2020;Vente;175000;891
892;09/01/2020;Vente;146400;892
893;09/01/2020;Vente;118000;893
894;09/01/2020;Vente;143000;894
895;09/01/2020;Vente;67000;895
896;09/01/2020;Vente;90500;896
897;09/01/2020;Vente;101250;897
898;09/01/2020;Vente;252750;898
899;09/01/2020;Vente;127000;899
900;09/01/2020;Vente;178000;900
901;09/01/2020;Vente;388000;901
902;09/01/2020;Vente;120000;902
903;09/01/2020;Vente;103000;903
904;09/01/2020;Vente;91000;904
905;09/01/2020;Vente;138370;905
906;09/01/2020;Vente;881000;906
907;09/01/2020;Vente;51500;907
908;09/01/2020;Vente;175400;908
909;09/01/2020;Vente;213390;909
910;09/01/2020;Vente;118000;910
911;09/01/2020;Vente;222490;911
912;09/01/2020;Vente;188000;912
913;09/01/2020;Vente;96300;913
914;09/01/2020;Vente;142950;914
915;09/01/2020;Vente;272825;915
916;09/01/2020;Vente;138100;916
917;09/01/2020;Vente;102500;917
918;09/01/2020;Vente;158500;918
919;09/01/2020;Vente;83980;919
920;09/01/2020;Vente;348000;920
921;09/01/2020;Vente;351000;921
922;09/01/2020;Vente;207600;922
923;09/01/2020;Vente;196000;923
924;09/01/2020;Vente;259600;924
925;09/01/2020;Vente;206400;925
926;09/01/2020;Vente;306200;926
927;09/01/2020;Vente;755000;927
928;09/01/2020;Vente;328000;928
929;09/01/2020;Vente;70500;929
930;09/01/2020;Vente;75000;930
931;09/01/2020;Vente;87450;931
932;09/01/2020;Vente;175200;932
933;09/01/2020;Vente;97500;933
934;09/01/2020;Vente;166900;934
935;09/01/2020;Vente;188035;935
936;09/01/2020;Vente;121000;936
937;09/01/2020;Vente;156500;937
938;09/01/2020;Vente;362000;938
939;09/01/2020;Vente;149150;939
940;09/01/2020;Vente;212700;940
941;09/01/2020;Vente;330500;941
942;09/01/2020;Vente;167000;942
943;09/01/2020;Vente;41000;943
944;09/01/2020;Vente;115125;944
945;09/01/2020;Vente;95760;945
946;09/01/2020;Vente;83640;946
947;09/01/2020;Vente;60000;947
948;09/01/2020;Vente;144300;948
949;09/01/2020;Vente;80200;949
950;09/01/2020;Vente;106000;950
951;09/01/2020;Vente;135000;951
952;09/01/2020;Vente;199688;952
953;09/01/2020;Vente;696290;953
954;09/01/2020;Vente;151597,5;954
955;09/01/2020;Vente;86511;955
956;09/01/2020;Vente;279050;956
957;09/01/2020;Vente;232300;957
958;09/01/2020;Vente;125120;958
959;09/01/2020;Vente;191115;959
960;09/01/2020;Vente;26000;960
961;09/01/2020;Vente;59000;961
962;09/01/2020;Vente;107000;962
963;09/01/2020;Vente;370000;963
964;09/01/2020;Vente;65500;964
965;09/01/2020;Vente;46000;965
966;09/01/2020;Vente;306500;966
967;09/01/2020;Vente;749760;967
968;09/01/2020;Vente;175000;968
969;09/01/2020;Vente;250000;969
970;09/01/2020;Vente;72000;970
971;09/01/2020;Vente;127000;971
972;09/01/2020;Vente;95000;972
973;09/01/2020;Vente;132000;973
974;09/01/2020;Vente;30500;974
975;09/01/2020;Vente;340055;975
976;09/01/2020;Vente;453250;976
977;09/01/2020;Vente;257800;977
978;09/01/2020;Vente;227600;978
979;09/01/2020;Vente;257200;979
980;09/01/2020;Vente;163000;980
981;09/01/2020;Vente;121850;981
982;09/01/2020;Vente;124650;982
983;09/01/2020;Vente;115000;983
984;09/01/2020;Vente;132400;984
985;09/01/2020;Vente;78000;985
986;09/01/2020;Vente;49000;986
987;09/01/2020;Vente;741500;987
988;09/01/2020;Vente;380000;988
989;09/01/2020;Vente;1011500;989
990;09/01/2020;Vente;261500;990
991;09/01/2020;Vente;485625;991
992;09/01/2020;Vente;648400;992
993;09/01/2020;Vente;887000;993
994;09/01/2020;Vente;920000;994
995;09/01/2020;Vente;505000;995
996;09/01/2020;Vente;252500;996
997;09/01/2020;Vente;712400;997
998;09/01/2020;Vente;370000;998
999;09/01/2020;Vente;401480;999
1000;09/01/2020;Vente;385950;1000
1001;09/01/2020;Vente;256000;1001
1002;09/01/2020;Vente;1702800;1002
1003;09/01/2020;Vente;975000;1003
1004;09/01/2020;Vente;758050;1004
1005;09/01/2020;Vente;1042470;1005
1006;09/01/2020;Vente;292300;1006
1007;09/01/2020;Vente;175800;1007
1008;09/01/2020;Vente;281430;1008
1009;09/01/2020;Vente;450700;1009
1010;09/01/2020;Vente;752400;1010
1011;09/01/2020;Vente;168500;1011
1012;09/01/2020;Vente;773550;1012
1013;09/01/2020;Vente;370500;1013
1014;09/01/2020;Vente;812000;1014
1015;09/01/2020;Vente;96000;1015
1016;09/01/2020;Vente;140400;1016
1017;09/01/2020;Vente;162800;1017
1018;09/01/2020;Vente;384521;1018
1019;09/01/2020;Vente;75000;1019
1020;09/01/2020;Vente;94000;1020
1021;09/01/2020;Vente;48374;1021
1022;09/01/2020;Vente;120000;1022
1023;09/01/2020;Vente;285000;1023
1024;09/01/2020;Vente;208900;1024
1025;09/01/2020;Vente;75000;1025
1026;09/01/2020;Vente;104000;1026
1027;09/01/2020;Vente;135000;1027
1028;09/01/2020;Vente;189500;1028
1029;09/01/2020;Vente;107000;1029
1030;09/01/2020;Vente;215000;1030
1031;09/01/2020;Vente;91000;1031
1032;09/01/2020;Vente;158906;1032
1033;09/01/2020;Vente;357500;1033
1034;09/01/2020;Vente;222000;1034
1035;09/01/2020;Vente;79000;1035
1036;09/01/2020;Vente;434000;1036
1037;09/01/2020;Vente;250000;1037
1038;09/01/2020;Vente;291000;1038
1039;09/01/2020;Vente;80000;1039
1040;09/01/2020;Vente;358800;1040
1041;09/01/2020;Vente;240000;1041
1042;09/01/2020;Vente;290000;1042
1043;09/01/2020;Vente;83600;1043
1044;09/01/2020;Vente;136950;1044
1045;09/01/2020;Vente;200000;1045
1046;09/01/2020;Vente;160000;1046
1047;09/01/2020;Vente;81320;1047
1048;09/01/2020;Vente;81000;1048
1049;09/01/2020;Vente;490530;1049
1050;09/01/2020;Vente;364100;1050
1051;09/01/2020;Vente;138000;1051
1052;09/01/2020;Vente;116000;1052
1053;09/01/2020;Vente;136000;1053
1054;09/01/2020;Vente;149000;1054
1055;09/01/2020;Vente;127000;1055
1056;09/01/2020;Vente;181000;1056
1057;09/01/2020;Vente;50400;1057
1058;09/01/2020;Vente;122000;1058
1059;09/01/2020;Vente;165000;1059
1060;09/01/2020;Vente;126000;1060
1061;09/01/2020;Vente;130220;1061
1062;09/01/2020;Vente;90000;1062
1063;09/01/2020;Vente;182000;1063
1064;09/01/2020;Vente;160000;1064
1065;09/01/2020;Vente;890000;1065
1066;09/01/2020;Vente;441000;1066
1067;09/01/2020;Vente;498000;1067
1068;09/01/2020;Vente;210000;1068
1069;09/01/2020;Vente;360600;1069
1070;09/01/2020;Vente;625722;1070
1071;09/01/2020;Vente;156300;1071
1072;09/01/2020;Vente;348900;1072
1073;09/01/2020;Vente;295050;1073
1074;09/01/2020;Vente;272215;1074
1075;09/01/2020;Vente;255000;1075
1076;09/01/2020;Vente;280000;1076
1077;09/01/2020;Vente;142000;1077
1078;09/01/2020;Vente;206000;1078
1079;09/01/2020;Vente;270000;1079
1080;09/01/2020;Vente;212000;1080
1081;09/01/2020;Vente;319000;1081
1082;09/01/2020;Vente;604580;1082
1083;09/01/2020;Vente;362637;1083
1084;09/01/2020;Vente;271000;1084
1085;09/01/2020;Vente;1072500;1085
1086;09/01/2020;Vente;583500;1086
1087;09/01/2020;Vente;653700;1087
1088;09/01/2020;Vente;261200;1088
1089;09/01/2020;Vente;694000;1089
1090;09/01/2020;Vente;589000;1090
1091;09/01/2020;Vente;164500;1091
1092;09/01/2020;Vente;263540;1092
1093;09/01/2020;Vente;90000;1093
1094;09/01/2020;Vente;147000;1094
1095;09/01/2020;Vente;190000;1095
1096;09/01/2020;Vente;205000;1096
1097;09/01/2020;Vente;298000;1097
1098;09/01/2020;Vente;408000;1098
1099;09/01/2020;Vente;137000;1099
1100;09/01/2020;Vente;175000;1100
1101;09/01/2020;Vente;127000;1101
1102;09/01/2020;Vente;580000;1102
1103;09/01/2020;Vente;113000;1103
1104;09/01/2020;Vente;124000;1104
1105;09/01/2020;Vente;222500;1105
1106;09/01/2020;Vente;243750;1106
1107;09/01/2020;Vente;76000;1107
1108;09/01/2020;Vente;298760;1108
1109;09/01/2020;Vente;224000;1109
1110;09/01/2020;Vente;300000;1110
1111;09/01/2020;Vente;140600;1111
1112;09/01/2020;Vente;163000;1112
1113;09/01/2020;Vente;297000;1113
1114;09/01/2020;Vente;209000;1114
1115;09/01/2020;Vente;317000;1115
1116;09/01/2020;Vente;286350;1116
1117;09/01/2020;Vente;210000;1117
1118;09/01/2020;Vente;150000;1118
1119;09/01/2020;Vente;185000;1119
1120;09/01/2020;Vente;193000;1120
1121;09/01/2020;Vente;208000;1121
1122;09/01/2020;Vente;40000;1122
1123;10/01/2020;Vente;203400;1123
1124;10/01/2020;Vente;68100;1124
1125;10/01/2020;Vente;290000;1125
1126;10/01/2020;Vente;38550;1126
1127;10/01/2020;Vente;169600;1127
1128;10/01/2020;Vente;86000;1128
1129;10/01/2020;Vente;245000;1129
1130;10/01/2020;Vente;780000;1130
1131;10/01/2020;Vente;185000;1131
1132;10/01/2020;Vente;537700;1132
1133;10/01/2020;Vente;421420;1133
1134;10/01/2020;Vente;262089;1134
1135;10/01/2020;Vente;228500;1135
1136;10/01/2020;Vente;414000;1136
1137;10/01/2020;Vente;158525;1137
1138;10/01/2020;Vente;171600;1138
1139;10/01/2020;Vente;172020;1139
1140;10/01/2020;Vente;257161;1140
1141;10/01/2020;Vente;175500;1141
1142;10/01/2020;Vente;117000;1142
1143;10/01/2020;Vente;97000;1143
1144;10/01/2020;Vente;116000;1144
1145;10/01/2020;Vente;485000;1145
1146;10/01/2020;Vente;40000;1146
1147;10/01/2020;Vente;100500;1147
1148;10/01/2020;Vente;125000;1148
1149;10/01/2020;Vente;134000;1149
1150;10/01/2020;Vente;56500;1150
1151;10/01/2020;Vente;66000;1151
1152;10/01/2020;Vente;68000;1152
1153;10/01/2020;Vente;113500;1153
1154;10/01/2020;Vente;80000;1154
1155;10/01/2020;Vente;365000;1155
1156;10/01/2020;Vente;432000;1156
1157;10/01/2020;Vente;91000;1157
1158;10/01/2020;Vente;147000;1158
1159;10/01/2020;Vente;114500;1159
1160;10/01/2020;Vente;78000;1160
1161;10/01/2020;Vente;53000;1161
1162;10/01/2020;Vente;201400;1162
1163;10/01/2020;Vente;124600;1163
1164;10/01/2020;Vente;94000;1164
1165;10/01/2020;Vente;247700;1165
1166;10/01/2020;Vente;121000;1166
1167;10/01/2020;Vente;157000;1167
1168;10/01/2020;Vente;285000;1168
1169;10/01/2020;Vente;129000;1169
1170;10/01/2020;Vente;149000;1170
1171;10/01/2020;Vente;33000;1171
1172;10/01/2020;Vente;105000;1172
1173;10/01/2020;Vente;192000;1173
1174;10/01/2020;Vente;138000;1174
1175;10/01/2020;Vente;79000;1175
1176;10/01/2020;Vente;234000;1176
1177;10/01/2020;Vente;118000;1177
1178;10/01/2020;Vente;116200;1178
1179;10/01/2020;Vente;111000;1179
1180;10/01/2020;Vente;74990;1180
1181;10/01/2020;Vente;307155;1181
1182;10/01/2020;Vente;185550;1182
1183;10/01/2020;Vente;63500;1183
1184;10/01/2020;Vente;141900;1184
1185;10/01/2020;Vente;260850;1185
1186;10/01/2020;Vente;139750;1186
1187;10/01/2020;Vente;38000;1187
1188;10/01/2020;Vente;75600;1188
1189;10/01/2020;Vente;85000;1189
1190;10/01/2020;Vente;71155;1190
1191;10/01/2020;Vente;102500;1191
1192;10/01/2020;Vente;156000;1192
1193;10/01/2020;Vente;238350;1193
1194;10/01/2020;Vente;212400;1194
1195;10/01/2020;Vente;318850;1195
1196;10/01/2020;Vente;326050;1196
1197;10/01/2020;Vente;254500;1197
1198;10/01/2020;Vente;60089;1198
1199;10/01/2020;Vente;53000;1199
1200;10/01/2020;Vente;237500;1200
1201;10/01/2020;Vente;113000;1201
1202;10/01/2020;Vente;243000;1202
1203;10/01/2020;Vente;165300;1203
1204;10/01/2020;Vente;109720;1204
1205;10/01/2020;Vente;118200;1205
1206;10/01/2020;Vente;86500;1206
1207;10/01/2020;Vente;85370;1207
1208;10/01/2020;Vente;98000;1208
1209;10/01/2020;Vente;77000;1209
1210;10/01/2020;Vente;85650;1210
1211;10/01/2020;Vente;86650;1211
1212;10/01/2020;Vente;83000;1212
1213;10/01/2020;Vente;75800;1213
1214;10/01/2020;Vente;9000;1214
1215;10/01/2020;Vente;295245;1215
1216;10/01/2020;Vente;130000;1216
1217;10/01/2020;Vente;121800;1217
1218;10/01/2020;Vente;164000;1218
1219;10/01/2020;Vente;141000;1219
1220;10/01/2020;Vente;503700;1220
1221;10/01/2020;Vente;169600;1221
1222;10/01/2020;Vente;142500;1222
1223;10/01/2020;Vente;204000;1223
1224;10/01/2020;Vente;139000;1224
1225;10/01/2020;Vente;213000;1225
1226;10/01/2020;Vente;71100;1226
1227;10/01/2020;Vente;125000;1227
1228;10/01/2020;Vente;160490;1228
1229;10/01/2020;Vente;114600;1229
1230;10/01/2020;Vente;72480;1230
1231;10/01/2020;Vente;98000;1231
1232;10/01/2020;Vente;270000;1232
1233;10/01/2020;Vente;106400;1233
1234;10/01/2020;Vente;30000;1234
1235;10/01/2020;Vente;101000;1235
1236;10/01/2020;Vente;230000;1236
1237;10/01/2020;Vente;133465;1237
1238;10/01/2020;Vente;190000;1238
1239;10/01/2020;Vente;155500;1239
1240;10/01/2020;Vente;78000;1240
1241;10/01/2020;Vente;34000;1241
1242;10/01/2020;Vente;127000;1242
1243;10/01/2020;Vente;141150;1243
1244;10/01/2020;Vente;65550;1244
1245;10/01/2020;Vente;208000;1245
1246;10/01/2020;Vente;119800;1246
1247;10/01/2020;Vente;228000;1247
1248;10/01/2020;Vente;145100;1248
1249;10/01/2020;Vente;232500;1249
1250;10/01/2020;Vente;95000;1250
1251;10/01/2020;Vente;80000;1251
1252;10/01/2020;Vente;147800;1252
1253;10/01/2020;Vente;210000;1253
1254;10/01/2020;Vente;75800;1254
1255;10/01/2020;Vente;52000;1255
1256;10/01/2020;Vente;72000;1256
1257;10/01/2020;Vente;63000;1257
1258;10/01/2020;Vente;39000;1258
1259;10/01/2020;Vente;232400;1259
1260;10/01/2020;Vente;111000;1260
1261;10/01/2020;Vente;182480;1261
1262;10/01/2020;Vente;57000;1262
1263;10/01/2020;Vente;290000;1263
1264;10/01/2020;Vente;360000;1264
1265;10/01/2020;Vente;100000;1265
1266;10/01/2020;Vente;102000;1266
1267;10/01/2020;Vente;234000;1267
1268;10/01/2020;Vente;286000;1268
1269;10/01/2020;Vente;53500;1269
1270;10/01/2020;Vente;265700;1270
1271;10/01/2020;Vente;146600;1271
1272;10/01/2020;Vente;124000;1272
1273;10/01/2020;Vente;115000;1273
1274;10/01/2020;Vente;90000;1274
1275;10/01/2020;Vente;117000;1275
1276;10/01/2020;Vente;96000;1276
1277;10/01/2020;Vente;65000;1277
1278;10/01/2020;Vente;194200;1278
1279;10/01/2020;Vente;38000;1279
1280;10/01/2020;Vente;106400;1280
1281;10/01/2020;Vente;50000;1281
1282;10/01/2020;Vente;275500;1282
1283;10/01/2020;Vente;86000;1283
1284;10/01/2020;Vente;201400;1284
1285;10/01/2020;Vente;139000;1285
1286;10/01/2020;Vente;328800;1286
1287;10/01/2020;Vente;203000;1287
1288;10/01/2020;Vente;338000;1288
1289;10/01/2020;Vente;246150;1289
1290;10/01/2020;Vente;229892,4;1290
1291;10/01/2020;Vente;273000;1291
1292;10/01/2020;Vente;390600;1292
1293;10/01/2020;Vente;406000;1293
1294;10/01/2020;Vente;230800;1294
1295;10/01/2020;Vente;219000;1295
1296;10/01/2020;Vente;21000;1296
1297;10/01/2020;Vente;49500;1297
1298;10/01/2020;Vente;60500;1298
1299;10/01/2020;Vente;77500;1299
1300;10/01/2020;Vente;549820;1300
1301;10/01/2020;Vente;607620;1301
1302;10/01/2020;Vente;266660;1302
1303;10/01/2020;Vente;149000;1303
1304;10/01/2020;Vente;140000;1304
1305;10/01/2020;Vente;110000;1305
1306;10/01/2020;Vente;69300;1306
1307;10/01/2020;Vente;505000;1307
1308;10/01/2020;Vente;277800;1308
1309;10/01/2020;Vente;102500;1309
1310;10/01/2020;Vente;680000;1310
1311;10/01/2020;Vente;524300;1311
1312;10/01/2020;Vente;1016000;1312
1313;10/01/2020;Vente;412700;1313
1314;10/01/2020;Vente;615000;1314
1315;10/01/2020;Vente;328500;1315
1316;10/01/2020;Vente;185000;1316
1317;10/01/2020;Vente;189000;1317
1318;10/01/2020;Vente;327000;1318
1319;10/01/2020;Vente;190000;1319
1320;10/01/2020;Vente;395000;1320
1321;10/01/2020;Vente;1320000;1321
1322;10/01/2020;Vente;1862000;1322
1323;10/01/2020;Vente;686000;1323
1324;10/01/2020;Vente;1530000;1324
1325;10/01/2020;Vente;331620;1325
1326;10/01/2020;Vente;519000;1326
1327;10/01/2020;Vente;672350;1327
1328;10/01/2020;Vente;940000;1328
1329;10/01/2020;Vente;549810;1329
1330;10/01/2020;Vente;626770;1330
1331;10/01/2020;Vente;189640;1331
1332;10/01/2020;Vente;207000;1332
1333;10/01/2020;Vente;733500;1333
1334;10/01/2020;Vente;818500;1334
1335;10/01/2020;Vente;179000;1335
1336;10/01/2020;Vente;547500;1336
1337;10/01/2020;Vente;874000;1337
1338;10/01/2020;Vente;468235;1338
1339;10/01/2020;Vente;369000;1339
1340;10/01/2020;Vente;223900;1340
1341;10/01/2020;Vente;245000;1341
1342;10/01/2020;Vente;935000;1342
1343;10/01/2020;Vente;317000;1343
1344;10/01/2020;Vente;480000;1344
1345;10/01/2020;Vente;705800;1345
1346;10/01/2020;Vente;209000;1346
1347;10/01/2020;Vente;288000;1347
1348;10/01/2020;Vente;649000;1348
1349;10/01/2020;Vente;879000;1349
1350;10/01/2020;Vente;445000;1350
1351;10/01/2020;Vente;631800;1351
1352;10/01/2020;Vente;845000;1352
1353;10/01/2020;Vente;136100;1353
1354;10/01/2020;Vente;348670;1354
1355;10/01/2020;Vente;123000;1355
1356;10/01/2020;Vente;482000;1356
1357;10/01/2020;Vente;278846;1357
1358;10/01/2020;Vente;953700;1358
1359;10/01/2020;Vente;247000;1359
1360;10/01/2020;Vente;259000;1360
1361;10/01/2020;Vente;523450;1361
1362;10/01/2020;Vente;293500;1362
1363;10/01/2020;Vente;238315;1363
1364;10/01/2020;Vente;289740;1364
1365;10/01/2020;Vente;326730;1365
1366;10/01/2020;Vente;392000;1366
1367;10/01/2020;Vente;581500;1367
1368;10/01/2020;Vente;910000;1368
1369;10/01/2020;Vente;657000;1369
1370;10/01/2020;Vente;571000;1370
1371;10/01/2020;Vente;225900;1371
1372;10/01/2020;Vente;63765;1372
1373;10/01/2020;Vente;93000;1373
1374;10/01/2020;Vente;147000;1374
1375;10/01/2020;Vente;169970;1375
1376;10/01/2020;Vente;73000;1376
1377;10/01/2020;Vente;217000;1377
1378;10/01/2020;Vente;160000;1378
1379;10/01/2020;Vente;105000;1379
1380;10/01/2020;Vente;305000;1380
1381;10/01/2020;Vente;225000;1381
1382;10/01/2020;Vente;185000;1382
1383;10/01/2020;Vente;46000;1383
1384;10/01/2020;Vente;250000;1384
1385;10/01/2020;Vente;173100;1385
1386;10/01/2020;Vente;165000;1386
1387;10/01/2020;Vente;80000;1387
1388;10/01/2020;Vente;303000;1388
1389;10/01/2020;Vente;189700;1389
1390;10/01/2020;Vente;133890;1390
1391;10/01/2020;Vente;121500;1391
1392;10/01/2020;Vente;160000;1392
1393;10/01/2020;Vente;129520;1393
1394;10/01/2020;Vente;289600;1394
1395;10/01/2020;Vente;210000;1395
